id,user_no,device_id,push_type,article_id,title,category,sent_at,status
1439,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.228585715+09:00,fail
1440,68,aIUbtC3Yiwr:APA91bWyDzaTJ0r9ZJbAhuQOp2JDzHbqHadJz3rcuOlfmIqWkQcr9n03vZj7MroUPQfWgN9v3_vxH52dHMuKUd3wmWSIQPr8FiO5c4n-yNtU6-P3fnxhdNEvvqIuQ-1kmwt8USC4bwgp,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.230748382+09:00,success
1441,69,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.234166382+09:00,success
1442,70,00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.237234007+09:00,fail
1443,75,eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.239627340+09:00,fail
1444,76,CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.241116757+09:00,fail
1445,79,eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.245185757+09:00,success
1446,82,s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.248326757+09:00,success
1447,85,efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.251501924+09:00,fail
1448,86,f39bf503586461119bb48e463fc17c917479a7ebbcd1e5a046e3fe0faf985acb,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.253476882+09:00,fail
1449,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.256749174+09:00,success
1450,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.259421965+09:00,success
1451,98,29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,APNS,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.261396882+09:00,success
1452,99,3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.263758882+09:00,success
1453,100,7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,FCM,AKR20260521161400063,세종시장 후보 TV토론서 행정수도 완성·부채 문제 놓고 '설전',POLITICS,2026-05-23T00:30:57.265847090+09:00,success
1454,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.268765132+09:00,fail
1455,4,Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.271513215+09:00,success
1456,5,nGw1YUhIklV:APA91bY6BkY3JfT3erkXdl7A4QOqaIUZltMyExJK2cizkTbnQsDwQS2Az8Bfk2DJh-JAX9PdHVCjqKO7aHfWWCnZh9y4Av3StRqw779fxa4xovYLC1yacCf07Ui2Pu20F7HBZpeeB5nA,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.273343257+09:00,success
1457,6,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.277383507+09:00,success
1458,9,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.279267799+09:00,success
1459,11,cAMe70ob2Kt:APA91bhbBmHnzx1KT6ghTpIWHOyn5aGK3Op2IuC4ug5akdDbXwTg3v1cORRHkv8IrDPK6_dvnlRtfyyYbfgO_RXQ_vJSEzikT49_HYS4b4nK8TDrhaDUgrbTb55lp_1Rz19apvq4nhn4,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.282203424+09:00,success
1460,12,zexnCve0hh8:APA91bWkGu07ofRzEikLC_XNiGvoGi_IH3SckFX2b2_3WMw-eB2R4-Se3iQ-_Y3JwoV4-Zuejgsgcu0bZUXS_I7wSXHCyx45lPpUFQSz-ahjZyo_2ZwS0w3hubg_QkQ8qQzHt9ByfIup,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.284155632+09:00,success
1461,17,K9L75hRnY01:APA91bZ9EDKhj69Gk6H5k013-aSw84vP_lE-QdPMZgITvn7DKFL5O9Ol7uZqXjhO1kZTEirpCi4MqWaRhLQDr5IyXU945ROO438X6PmLIHJbri8k_n5mNMc9hbo5L6DhKjXAz8mXcv1N,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.286095049+09:00,success
1462,19,qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.290328382+09:00,success
1463,20,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.291866132+09:00,fail
1464,24,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.294785965+09:00,success
1465,25,HgxD5brIbQ4:APA91b3umI-HGpiLkkY_cWImGqk-08CfixBojhTsCmlR7Ik_sivfE1VJCSN1ArR74zgj0JTSzfWsiboiMF-E7yW8pli9YZy7EWj4XDJAtyNWVN39V1EVao_bNuJbnOj7NvOTnys3apl_,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.298173340+09:00,fail
1466,26,a7d5f388d4408c6a206da254f303ca96681dfb1ee9234e3a7fc6f54c9520c2f6,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.299941007+09:00,success
1467,27,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.301779924+09:00,success
1468,29,uJagsmqK5Cy:APA91bGoIQ96V6p5bMmskJkziOW3WhyE_T5micvLslrXZuRKuDN5crZh9Cv3wkUl4HUviI0R8TJrLXP2lBHyhgLlt3IQA3D-JmTKBjGhJYVJyfWigalcM5i52d6HgNWjXRed_GfPSMD5,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.304906549+09:00,fail
1469,34,Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.306997965+09:00,fail
1470,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.309026507+09:00,fail
1471,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.312884424+09:00,fail
1472,45,977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.314462632+09:00,success
1473,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.317032674+09:00,fail
1474,51,sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.320925215+09:00,success
1475,53,2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.322329674+09:00,success
1476,55,739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.324394090+09:00,fail
1477,58,PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.326065965+09:00,fail
1478,61,CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.328890674+09:00,success
1479,65,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.330318757+09:00,success
1480,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.331969465+09:00,success
1481,69,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.334177590+09:00,fail
1482,70,00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.337077799+09:00,fail
1483,74,q3ueRa6kyJd:APA91bUk--H_swpVwo8Y1keqhf13S_Sa7WBN_AZX5P4EAE6kmtgTfEjVFYqUK-xuTzau_hrabTSEotlUU4xQoEj38xpIzPtbZNHiKgn-BYptiFs1KnzM1Uj-82s6bmZ_wMiKK-SzQ-hF,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.338922465+09:00,fail
1484,76,CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.340504882+09:00,success
1485,78,JmqX8MQIGMR:APA91bOdwjAcvoq7h6plIFmjJmdWp8V01gBHAxHYCFGo8QsSe7HGyBTMcFWgm9gf_ok4T0Z_H-QOpYh0M6ct7OdO46ADOpjiRNRGxd0FDzGl6Ev3d1s_pPC2IQjQGOvWGt4ZMdeX9mMG,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.343241049+09:00,fail
1486,79,eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.345984007+09:00,success
1487,80,aaa9e9d71ea5b9ffc0cd6c190d4e2a31f0dfe2d365421eb9652c7e0739dfd163,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.348063382+09:00,success
1488,81,d1c9677128b4fd8f38a9f16343c095240b909ff3bb82109badd162f820148fc6,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.349852049+09:00,success
1489,87,OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.351349340+09:00,fail
1490,88,K7ASkJoO7yB:APA91byS4CgL2MI35LWfw5xyRa6VEdleFtd60MxOQyYrQeD4E61TbBFOYtihDqX7Lqn3jB9OTYEdb-8yTAVH-2n4dSSqkcp9Bd61n2c6-x3j1dTb1nmTU8AOlTYLeVzpIqp2sNAOznjd,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.354686840+09:00,success
1491,89,ZCNHjccdIHe:APA91bbZYc1DX1whebrIQbWa2c-bxodTIwRKTnM4VIJ38dDUUAill7Xj4uDMemxz_3aZxr2kRp5YAXo_x2eIpS4tm7hrO9-tivovWB0REWeKRH2i-7lEf5CoL93Ml_dpji6-RyQNyjlZ,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.356285882+09:00,fail
1492,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.358059340+09:00,success
1493,91,1d56c18dbaa523fec6aba7cbeab426d7c50a79a1f7c800acb98ff92dea67e43d,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.360135465+09:00,success
1494,92,as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.362132382+09:00,fail
1495,93,UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,FCM,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.365954924+09:00,fail
1496,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260522121600003,"통상본부장, APEC 통상장관회의 참석…위기 속 협력 강조",INDUSTRY,2026-05-23T00:30:57.367747840+09:00,fail
1497,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.369458549+09:00,fail
1498,6,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.372369549+09:00,fail
1499,9,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.373979007+09:00,success
1500,10,8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.375928465+09:00,success
1501,12,zexnCve0hh8:APA91bWkGu07ofRzEikLC_XNiGvoGi_IH3SckFX2b2_3WMw-eB2R4-Se3iQ-_Y3JwoV4-Zuejgsgcu0bZUXS_I7wSXHCyx45lPpUFQSz-ahjZyo_2ZwS0w3hubg_QkQ8qQzHt9ByfIup,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.377956840+09:00,success
1502,18,ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.380791965+09:00,fail
1503,20,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.382313674+09:00,success
1504,24,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.384289799+09:00,success
1505,25,HgxD5brIbQ4:APA91b3umI-HGpiLkkY_cWImGqk-08CfixBojhTsCmlR7Ik_sivfE1VJCSN1ArR74zgj0JTSzfWsiboiMF-E7yW8pli9YZy7EWj4XDJAtyNWVN39V1EVao_bNuJbnOj7NvOTnys3apl_,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.387226840+09:00,success
1506,27,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.389176049+09:00,fail
1507,31,A8rhm6g0MaY:APA91bKUN13Lty-Q3iQWJLiwYI2qp3F6k_UUpGr7vlnfgdWwC88POWYok-ddCir4pGn9Cjm8Y_WA-02nQ-L9EycVa130ungHPEVEls5U4dyD4NQ-mKM3LdOymg4E9yBczZegY5lTOakT,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.391035465+09:00,fail
1508,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.392898924+09:00,fail
1509,41,QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.394484215+09:00,fail
1510,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.397865590+09:00,success
1511,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260522153000001,"[속보] 靑 ""소방청장 감찰 착수…李대통령이 진상확인 지시""",POLITICS,2026-05-23T00:30:57.402451465+09:00,fail
