id,user_no,push_type,article_id,title,category,sent_at,status
5197,66,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.856444+09:00,fail
5198,69,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.857066+09:00,fail
5199,74,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.859694+09:00,success
5200,76,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.860343+09:00,success
5201,78,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.861193+09:00,success
5202,79,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.862034+09:00,fail
5203,80,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.862603+09:00,fail
5204,81,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.863142+09:00,success
5205,84,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.863729+09:00,fail
5206,87,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.864699+09:00,success
5207,89,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.865320+09:00,fail
5208,90,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.865819+09:00,fail
5209,91,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.866277+09:00,success
5210,92,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.866837+09:00,success
5211,93,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.875293+09:00,success
5212,94,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.875945+09:00,fail
5213,95,FCM,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.876719+09:00,success
5214,97,APNS,AKR20260522119900017,"방미통위, 홈쇼핑 규제완화 추진…""진흥업무 이관후 처음""",INDUSTRY,2026-05-22T18:51:38.877473+09:00,success
5215,1,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.878186+09:00,fail
5216,2,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.879065+09:00,fail
5217,3,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.879681+09:00,fail
5218,4,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.880295+09:00,success
5219,6,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.880841+09:00,success
5220,9,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.881422+09:00,success
5221,15,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.882029+09:00,fail
5222,17,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.882468+09:00,success
5223,24,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.883110+09:00,fail
5224,26,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.884247+09:00,fail
5225,27,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.884664+09:00,success
5226,30,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.885257+09:00,success
5227,35,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.885923+09:00,fail
5228,39,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.887516+09:00,fail
5229,41,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.888319+09:00,success
5230,42,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.888955+09:00,fail
5231,43,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.889541+09:00,fail
5232,45,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.889984+09:00,success
5233,46,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.890498+09:00,success
5234,47,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.891049+09:00,fail
5235,51,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.891706+09:00,fail
5236,52,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.892204+09:00,success
5237,53,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.892745+09:00,fail
5238,54,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.893283+09:00,success
5239,56,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.898209+09:00,success
5240,60,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.898870+09:00,fail
5241,61,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.899476+09:00,success
5242,64,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.900022+09:00,fail
5243,65,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.900678+09:00,fail
5244,66,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.901133+09:00,success
5245,69,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.901560+09:00,fail
5246,74,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.902052+09:00,fail
5247,76,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.902700+09:00,fail
5248,78,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.903816+09:00,success
5249,79,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.904670+09:00,success
5250,81,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.905297+09:00,fail
5251,82,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.905808+09:00,success
5252,84,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.906395+09:00,fail
5253,87,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.906876+09:00,fail
5254,90,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.907579+09:00,fail
5255,92,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.908118+09:00,success
5256,93,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.908591+09:00,success
5257,94,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.909054+09:00,success
5258,97,APNS,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.909532+09:00,fail
5259,99,FCM,AKR20260522112951002,"환율, 장중 1,520원 근접…당국 ""필요시 단호 조치""(종합)",ECONOMY,2026-05-22T18:51:38.909983+09:00,fail
5260,1,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.910442+09:00,fail
5261,2,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.910964+09:00,fail
5262,3,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.911569+09:00,success
5263,4,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.912197+09:00,fail
5264,8,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.912793+09:00,success
5265,9,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.913324+09:00,success
5266,10,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.913853+09:00,success
5267,15,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.914415+09:00,success
5268,17,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.915020+09:00,success
5269,19,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.915531+09:00,success
5270,21,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.916041+09:00,fail
5271,23,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.916616+09:00,fail
5272,24,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.917156+09:00,success
5273,27,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.917687+09:00,fail
5274,30,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.918194+09:00,fail
5275,35,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.918606+09:00,success
5276,39,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.919290+09:00,fail
5277,41,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.920855+09:00,success
5278,44,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.923207+09:00,fail
5279,45,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.923813+09:00,fail
5280,46,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.924312+09:00,fail
5281,47,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.924774+09:00,fail
5282,48,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.925384+09:00,success
5283,51,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.925832+09:00,success
5284,52,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.926276+09:00,fail
5285,53,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.926812+09:00,success
5286,54,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.927243+09:00,fail
5287,61,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.927819+09:00,fail
5288,64,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.928291+09:00,success
5289,65,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.928987+09:00,fail
5290,66,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.929568+09:00,success
5291,67,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.930203+09:00,success
5292,74,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.930878+09:00,fail
5293,75,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.931478+09:00,success
5294,79,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.932064+09:00,success
5295,81,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.932507+09:00,fail
5296,82,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.932963+09:00,success
5297,84,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.933422+09:00,success
5298,87,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.934122+09:00,success
5299,89,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.943187+09:00,fail
5300,90,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.943706+09:00,fail
5301,91,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.944290+09:00,success
5302,94,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.944805+09:00,success
5303,97,APNS,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.945518+09:00,fail
5304,99,FCM,AKR20260522119100704,"[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란",SOCIETY,2026-05-22T18:51:38.946031+09:00,fail
5305,1,FCM,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.946684+09:00,success
5306,2,FCM,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.947408+09:00,success
5307,3,APNS,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.948053+09:00,fail
5308,4,FCM,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.948656+09:00,success
5309,8,APNS,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.949191+09:00,fail
5310,9,FCM,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.949697+09:00,fail
5311,10,APNS,AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",SOCIETY,2026-05-22T18:51:38.950167+09:00,success
